row,col,northing_km,easting_km,fire_norm,animal_norm,danger,removed,residual,has_stationary,has_camera,covered_by_drone,covered_by_human
7,34,-34.36,-11.23,0.2503209925847654,0.8135659176870115,1.063886910271777,0.9533533255085147,0.11053358476326225,0,0,1,1
7,35,-34.36,-6.23,0.26691054198075986,0.7498335312140343,1.016744073194794,0.7027146253622449,0.31402944783254916,0,0,1,1
7,36,-34.36,-1.23,0.29247885568164395,0.708655626404913,1.0011344820865569,0.6678820312569929,0.333252450829564,0,0,1,1
7,37,-34.36,3.77,0.22705971510188522,0.7112923296408565,0.9383520447427418,0.9383520447427418,0.0,0,0,1,1
7,38,-34.36,8.77,0.12743708885826005,0.7304897826015746,0.8579268714598347,0.5994847346925267,0.258442136767308,0,0,1,1
7,39,-34.36,13.77,0.05262126986279861,0.7387483185943186,0.7913695884571171,0.2746680547379847,0.5167015337191324,0,0,1,1
7,40,-34.36,18.77,0.05013431311522265,0.7306054053949673,0.78073971851019,0.20161367946573666,0.5791260390444533,0,0,1,0
7,41,-34.36,23.77,0.12983838606281992,0.7119426707414908,0.8417810568043107,0.627679737732738,0.2141013190715727,0,1,0,0
7,42,-34.36,28.77,0.23074925796979992,0.68973569795026,0.92048495592006,0.7042805424778926,0.21620441344216734,0,1,0,0
7,43,-34.36,33.77,0.27823377099546,0.6679366140497418,0.9461703850452018,0.7181609753553377,0.22800940968986405,0,1,0,0
7,44,-34.36,38.77,0.2585582149130017,0.6484979019909157,0.9070561169039174,0.4180742229498274,0.48898189395409003,0,0,0,0
7,45,-34.36,43.77,0.21240891809485485,0.626125101841274,0.8385340199361289,0.7948178349823566,0.043716184953772275,0,1,0,0
7,46,-34.36,48.77,0.1898241678246555,0.6031832504531888,0.7930074182778443,0.4002597952721083,0.39274762300573596,0,0,0,0
7,47,-34.36,53.77,0.20483613207808815,0.5813877948468822,0.7862239269249703,0.4125840359121934,0.37363989101277695,0,0,1,0
7,48,-34.36,58.77,0.1961610250242614,0.560467970476186,0.7566289955004474,0.7566289955004474,0.0,1,0,1,0
7,49,-34.36,63.77,0.26433056313273334,0.5405340600668889,0.8048646231996222,0.238868234457739,0.5659963887418832,0,0,1,0
7,50,-34.36,68.77,0.23987117968142904,0.5222531673131452,0.7621243469945742,0.15803401577339568,0.6040903312211785,0,0,1,0
7,51,-34.36,73.77,0.2155419192524409,0.5066964242774402,0.7222383435298811,0.13694418013612264,0.5852941633937585,0,0,1,1
7,52,-34.36,78.77,0.2921397830235561,0.49501214779034347,0.7871519308138996,0.17451002384338138,0.6126419069705182,0,0,1,1
