n_cells,path_km,duration_min,avg_path_danger,max_path_danger,danger_removed,coverage_km2,path_str
3,17.071,30.0,1.809758,1.811137,1.344144,75.0,"17,13;17,14;18,14"
3,17.071,30.0,1.809549,1.812236,1.344144,75.0,"17,12;17,13;16,12"
3,17.071,30.0,1.809525,1.812236,1.344144,75.0,"17,11;16,11;17,12"
3,17.071,30.0,1.809124,1.813264,1.344082,75.0,"5,41;6,40;5,40"
3,17.071,30.0,1.809014,1.812236,1.344144,75.0,"16,13;17,13;17,12"
3,17.071,30.0,1.808299,1.84461,1.344103,75.0,"8,28;8,27;9,27"
3,17.071,30.0,1.807949,1.848014,1.344102,75.0,"9,25;8,25;9,24"
3,17.071,30.0,1.807934,1.818155,1.344103,75.0,"20,11;19,10;20,10"
3,17.071,30.0,1.807793,1.811539,1.344123,75.0,"17,10;17,11;16,11"
3,17.071,30.0,1.80774,1.815667,1.344144,75.0,"19,14;19,13;18,13"
3,17.071,30.0,1.807663,1.812236,1.344144,75.0,"16,11;16,12;17,12"
3,17.071,30.0,1.807525,1.842288,1.344103,75.0,"9,27;8,27;8,26"
3,17.071,30.0,1.80751,1.812236,1.344144,75.0,"17,12;16,13;16,12"
3,17.071,30.0,1.807493,1.810462,1.344144,75.0,"17,14;17,13;16,13"
3,17.071,30.0,1.80743,1.811539,1.344144,75.0,"17,11;16,12;16,11"
3,17.071,30.0,1.807426,1.81663,1.344103,75.0,"19,11;20,10;20,11"
3,17.071,30.0,1.807393,1.816125,1.344103,75.0,"20,12;20,13;19,12"
3,17.071,30.0,1.807241,1.815667,1.344103,75.0,"20,13;19,13;20,12"
3,17.071,30.0,1.806919,1.810462,1.344144,75.0,"16,12;17,13;16,13"
3,17.071,30.0,1.806355,1.815667,1.344144,75.0,"19,13;19,14;18,14"
3,17.071,30.0,1.806339,1.811539,1.344103,75.0,"16,10;17,10;17,11"
3,17.071,30.0,1.80623,1.815291,1.344144,75.0,"18,13;19,14;18,14"
3,17.071,30.0,1.805594,1.811539,1.344123,75.0,"17,11;16,10;16,11"
3,17.071,30.0,1.80507,1.815667,1.344123,75.0,"20,13;19,14;19,13"
3,17.071,30.0,1.804959,1.81663,1.344103,75.0,"20,11;19,11;20,12"
3,17.071,30.0,1.804949,1.810462,1.344144,75.0,"16,14;17,14;17,13"
3,17.071,30.0,1.80479,1.816125,1.344103,75.0,"20,12;19,12;20,11"
3,17.071,30.0,1.804093,1.807038,1.344103,75.0,"16,11;17,10;16,10"
3,17.071,30.0,1.804032,1.848014,1.344103,75.0,"8,25;9,26;9,25"
3,17.071,30.0,1.803839,1.810462,1.344144,75.0,"16,13;17,13;16,14"
3,17.071,30.0,1.803695,1.811137,1.344144,75.0,"18,14;17,15;17,14"
3,17.071,30.0,1.80291,1.807674,1.344144,75.0,"17,14;16,14;16,13"
3,17.071,30.0,1.802768,1.80595,1.344144,75.0,"16,12;15,12;16,11"
3,17.071,30.0,1.802616,1.80595,1.344144,75.0,"16,13;15,12;16,12"
3,17.071,30.0,1.802401,1.80595,1.344144,75.0,"16,12;15,13;16,13"
3,17.071,30.0,1.802124,1.842288,1.344123,75.0,"9,26;9,25;8,26"
3,17.071,30.0,1.801921,1.815667,1.344103,75.0,"20,13;20,14;19,13"
3,17.071,30.0,1.801751,1.80595,1.344144,75.0,"16,12;16,11;15,11"
3,17.071,30.0,1.801556,1.84461,1.344123,75.0,"9,28;8,28;9,27"
3,17.071,30.0,1.800138,1.80595,1.344144,75.0,"15,13;16,12;15,12"
3,17.071,30.0,1.799914,1.804802,1.344123,75.0,"15,11;16,11;16,10"
3,17.071,30.0,1.799602,1.804344,1.344144,75.0,"15,13;16,13;15,12"
