n_cells,path_km,duration_min,avg_path_danger,max_path_danger,danger_removed,coverage_km2,path_str
3,17.071,30.0,1.637509,1.677856,1.344144,75.0,"9,27;9,28;10,28"
3,17.071,30.0,1.636467,1.677856,1.344144,75.0,"10,28;9,28;10,29"
3,17.071,30.0,1.635928,1.67624,1.344144,75.0,"10,28;10,29;9,29"
3,17.071,30.0,1.633066,1.661266,1.344123,75.0,"8,32;8,31;7,32"
3,17.071,30.0,1.630264,1.665965,1.344144,75.0,"6,41;7,41;7,40"
3,17.071,30.0,1.628127,1.665264,1.344123,75.0,"6,38;7,38;7,39"
3,17.071,30.0,1.625742,1.665264,1.344144,75.0,"8,40;7,39;7,40"
3,17.071,30.0,1.624724,1.649227,1.344144,75.0,"9,25;10,25;9,26"
3,17.071,30.0,1.623517,1.687053,1.344123,75.0,"8,30;9,30;9,31"
3,17.071,30.0,1.623442,1.649227,1.344144,75.0,"10,26;9,26;9,25"
3,17.071,30.0,1.622781,1.677856,1.344144,75.0,"9,28;10,27;9,27"
3,17.071,30.0,1.622198,1.665965,1.344123,75.0,"5,42;6,42;6,41"
3,17.071,30.0,1.622149,1.649227,1.344123,75.0,"10,25;9,25;9,24"
3,17.071,30.0,1.618639,1.67624,1.344144,75.0,"10,30;10,29;9,29"
3,17.071,30.0,1.618479,1.665264,1.344144,75.0,"7,39;8,39;7,38"
3,17.071,30.0,1.618017,1.635381,1.344144,75.0,"9,26;9,27;10,26"
3,17.071,30.0,1.615367,1.649385,1.344103,75.0,"7,33;8,32;7,32"
3,17.071,30.0,1.614921,1.661266,1.344144,75.0,"9,31;8,31;9,30"
3,17.071,30.0,1.613856,1.67624,1.344144,75.0,"10,30;9,29;9,30"
3,17.071,30.0,1.612423,1.649227,1.344123,75.0,"9,25;9,24;10,24"
3,17.071,30.0,1.612369,1.677856,1.344144,75.0,"10,28;10,27;9,28"
3,17.071,30.0,1.609768,1.629826,1.344144,75.0,"10,28;11,29;10,29"
3,17.071,30.0,1.608622,1.635381,1.344144,75.0,"9,26;10,27;9,27"
3,17.071,30.0,1.60817,1.649227,1.344144,75.0,"9,25;10,26;10,25"
3,17.071,30.0,1.606669,1.665264,1.344144,75.0,"8,39;7,39;8,40"
3,17.071,30.0,1.605945,1.661266,1.344144,75.0,"8,31;9,31;8,32"
3,17.071,30.0,1.604429,1.658545,1.344144,75.0,"8,40;7,40;8,39"
3,17.071,30.0,1.603819,1.605123,1.344082,75.0,"20,9;19,9;19,10"
3,17.071,30.0,1.603554,1.635381,1.344144,75.0,"9,26;10,25;10,26"
3,17.071,30.0,1.603426,1.605123,1.344082,75.0,"20,9;20,10;19,10"
3,17.071,30.0,1.603037,1.604063,1.344123,75.0,"19,11;19,10;20,10"
3,17.071,30.0,1.602939,1.603979,1.344123,75.0,"19,12;20,13;19,13"
3,17.071,30.0,1.602828,1.605123,1.344062,75.0,"20,10;19,9;20,9"
3,17.071,30.0,1.602514,1.665264,1.344144,75.0,"7,39;8,39;8,38"
3,17.071,30.0,1.602475,1.604063,1.344102,75.0,"19,9;19,10;20,10"
3,17.071,30.0,1.601876,1.603979,1.344144,75.0,"19,13;18,13;19,12"
3,17.071,30.0,1.601863,1.604063,1.344123,75.0,"19,11;19,10;20,11"
3,17.071,30.0,1.601835,1.603979,1.344123,75.0,"20,11;19,11;19,12"
3,17.071,30.0,1.601831,1.603979,1.344144,75.0,"19,11;18,12;19,12"
3,17.071,30.0,1.601764,1.604063,1.344144,75.0,"19,11;19,10;18,11"
3,17.071,30.0,1.601736,1.603979,1.344144,75.0,"19,11;18,11;19,12"
3,17.071,30.0,1.601682,1.603979,1.344144,75.0,"19,13;19,12;18,12"
3,17.071,30.0,1.601663,1.603979,1.344123,75.0,"20,12;19,11;19,12"
3,17.071,30.0,1.601514,1.603979,1.344123,75.0,"20,12;19,13;19,12"
3,17.071,30.0,1.600907,1.604063,1.344103,75.0,"19,10;20,10;20,11"
3,17.071,30.0,1.600872,1.603958,1.344103,75.0,"20,11;20,10;19,11"
3,17.071,30.0,1.600843,1.604063,1.344144,75.0,"18,10;19,10;19,11"
3,17.071,30.0,1.600787,1.603979,1.344103,75.0,"19,12;20,12;20,13"
3,17.071,30.0,1.60063,1.60351,1.344103,75.0,"20,12;19,13;20,13"
3,17.071,30.0,1.600281,1.604063,1.344123,75.0,"19,10;19,9;18,10"
3,17.071,30.0,1.599892,1.603979,1.344144,75.0,"18,13;19,12;18,12"
3,17.071,30.0,1.599736,1.60351,1.344144,75.0,"19,13;18,13;18,12"
3,17.071,30.0,1.599726,1.649227,1.344144,75.0,"10,25;9,25;10,24"
3,17.071,30.0,1.599602,1.603979,1.344144,75.0,"18,12;19,12;18,11"
3,17.071,30.0,1.599595,1.603958,1.344144,75.0,"18,12;19,11;18,11"
3,17.071,30.0,1.599533,1.603979,1.344103,75.0,"19,12;20,12;20,11"
3,17.071,30.0,1.599526,1.603958,1.344103,75.0,"20,12;19,11;20,11"
3,17.071,30.0,1.599142,1.60351,1.344144,75.0,"18,14;19,13;18,13"
3,17.071,30.0,1.599079,1.665965,1.344144,75.0,"7,41;6,41;6,42"
3,17.071,30.0,1.598997,1.604063,1.344082,75.0,"18,9;19,9;19,10"
3,17.071,30.0,1.598894,1.629826,1.344144,75.0,"10,28;10,29;11,28"
3,17.071,30.0,1.598614,1.604063,1.344144,75.0,"19,10;18,10;18,11"
3,17.071,30.0,1.598579,1.603958,1.344144,75.0,"18,11;19,11;18,10"
3,17.071,30.0,1.598384,1.629826,1.344144,75.0,"9,30;10,29;10,30"
3,17.071,30.0,1.598354,1.665264,1.344144,75.0,"7,39;8,38;7,38"
3,17.071,30.0,1.597842,1.60351,1.344123,75.0,"20,13;19,13;19,14"
3,17.071,30.0,1.597575,1.629826,1.344144,75.0,"11,28;11,29;10,29"
3,17.071,30.0,1.597401,1.632953,1.344144,75.0,"10,27;9,27;10,28"
3,17.071,30.0,1.596965,1.606302,1.344102,75.0,"9,23;8,22;9,22"
3,17.071,30.0,1.596779,1.60351,1.344144,75.0,"18,13;19,14;19,13"
3,17.071,30.0,1.596645,1.60351,1.344103,75.0,"19,13;20,14;20,13"
3,17.071,30.0,1.596575,1.649385,1.344103,75.0,"7,33;7,32;8,33"
3,17.071,30.0,1.59641,1.604063,1.344103,75.0,"18,9;19,10;18,10"
3,17.071,30.0,1.596264,1.630272,1.344103,75.0,"7,38;6,38;6,37"
3,17.071,30.0,1.59622,1.606302,1.344082,75.0,"8,21;9,22;8,22"
3,17.071,30.0,1.595991,1.60351,1.344144,75.0,"19,14;19,13;18,14"
3,17.071,30.0,1.595812,1.602271,1.344082,75.0,"18,9;19,9;18,10"
3,17.071,30.0,1.595457,1.606302,1.344082,75.0,"8,21;8,22;9,21"
3,17.071,30.0,1.594564,1.59814,1.344144,75.0,"18,13;17,13;18,12"
3,17.071,30.0,1.594441,1.59814,1.344144,75.0,"18,13;18,12;17,12"
3,17.071,30.0,1.594369,1.627655,1.344103,75.0,"9,23;10,24;9,24"
3,17.071,30.0,1.594356,1.606302,1.344103,75.0,"8,22;9,21;9,22"
3,17.071,30.0,1.594318,1.627655,1.344103,75.0,"10,23;9,23;9,24"
3,17.071,30.0,1.594201,1.59814,1.344144,75.0,"19,14;18,13;18,14"
3,17.071,30.0,1.594151,1.597557,1.344144,75.0,"17,12;18,12;18,11"
3,17.071,30.0,1.59397,1.59814,1.344144,75.0,"17,13;18,14;18,13"
3,17.071,30.0,1.593776,1.59814,1.344144,75.0,"18,14;17,14;18,13"
3,17.071,30.0,1.59345,1.597557,1.344144,75.0,"18,11;18,12;17,11"
3,17.071,30.0,1.593347,1.629826,1.344144,75.0,"11,30;10,29;11,29"
3,17.071,30.0,1.592877,1.635381,1.344144,75.0,"10,26;9,26;10,27"
3,17.071,30.0,1.592748,1.658545,1.344144,75.0,"7,40;8,40;7,41"
3,17.071,30.0,1.592535,1.627655,1.344123,75.0,"10,25;9,24;10,24"
3,17.071,30.0,1.592479,1.629826,1.344144,75.0,"10,30;11,29;10,29"
3,17.071,30.0,1.592434,1.597271,1.344144,75.0,"18,10;18,11;17,11"
3,17.071,30.0,1.592431,1.60351,1.344123,75.0,"20,14;19,13;19,14"
3,17.071,30.0,1.592068,1.632953,1.344144,75.0,"10,27;9,27;10,26"
3,17.071,30.0,1.591704,1.601329,1.344103,75.0,"20,14;19,14;20,13"
3,17.071,30.0,1.591253,1.59814,1.344144,75.0,"17,12;17,13;18,13"
3,17.071,30.0,1.591182,1.59814,1.344144,75.0,"17,13;17,14;18,13"
3,17.071,30.0,1.591059,1.597557,1.344144,75.0,"17,12;17,13;18,12"
3,17.071,30.0,1.590967,1.597271,1.344123,75.0,"17,10;18,11;18,10"
3,17.071,30.0,1.590394,1.595775,1.344144,75.0,"17,14;17,13;18,14"
3,17.071,30.0,1.590235,1.597557,1.344144,75.0,"18,12;17,11;17,12"
3,17.071,30.0,1.590139,1.597271,1.344144,75.0,"17,11;18,11;17,12"
3,17.071,30.0,1.590035,1.649385,1.344123,75.0,"8,33;8,32;7,32"
3,17.071,30.0,1.589865,1.592831,1.344123,75.0,"9,22;8,21;9,21"
3,17.071,30.0,1.588762,1.594509,1.344102,75.0,"17,10;18,9;18,10"
3,17.071,30.0,1.588206,1.601718,1.344144,75.0,"10,28;11,29;11,28"
3,17.071,30.0,1.587971,1.597271,1.344123,75.0,"17,10;18,11;17,11"
3,17.071,30.0,1.587485,1.592831,1.344082,75.0,"8,20;8,21;9,21"
3,17.071,30.0,1.587358,1.592831,1.344123,75.0,"9,20;8,21;9,21"
3,17.071,30.0,1.587324,1.595775,1.344144,75.0,"18,14;17,15;17,14"
3,17.071,30.0,1.58705,1.594509,1.344123,75.0,"18,10;17,11;17,10"
3,17.071,30.0,1.586835,1.595066,1.344123,75.0,"9,22;10,22;9,23"
3,17.071,30.0,1.585741,1.592831,1.344082,75.0,"9,20;8,20;8,21"
3,17.071,30.0,1.584635,1.595775,1.344144,75.0,"18,15;19,14;18,14"
3,17.071,30.0,1.584572,1.589527,1.344144,75.0,"9,21;9,22;10,21"
3,17.071,30.0,1.584226,1.589527,1.344144,75.0,"9,21;10,22;9,22"
3,17.071,30.0,1.58421,1.595775,1.344144,75.0,"18,14;18,15;17,14"
3,17.071,30.0,1.583876,1.587238,1.344103,75.0,"9,21;8,20;9,20"
3,17.071,30.0,1.583559,1.587995,1.344144,75.0,"17,12;17,13;16,13"
3,17.071,30.0,1.583531,1.635639,1.344103,75.0,"6,42;5,42;5,43"
3,17.071,30.0,1.583487,1.587995,1.344144,75.0,"16,13;17,13;17,14"
3,17.071,30.0,1.583412,1.595775,1.344144,75.0,"19,15;19,14;18,14"
3,17.071,30.0,1.583098,1.587995,1.344144,75.0,"17,12;17,13;16,12"
3,17.071,30.0,1.582758,1.627655,1.344123,75.0,"10,24;10,23;9,24"
3,17.071,30.0,1.582674,1.587995,1.344144,75.0,"16,14;17,13;17,14"
3,17.071,30.0,1.582274,1.587625,1.344144,75.0,"17,12;16,12;17,11"
3,17.071,30.0,1.582065,1.587238,1.344144,75.0,"9,21;9,20;10,21"
3,17.071,30.0,1.581754,1.661266,1.344144,75.0,"9,32;8,32;8,31"
3,17.071,30.0,1.581609,1.595066,1.344123,75.0,"10,23;9,23;9,22"
3,17.071,30.0,1.581432,1.588687,1.344103,75.0,"20,14;20,15;19,14"
3,17.071,30.0,1.581339,1.582387,1.344103,75.0,"9,19;8,20;9,20"
3,17.071,30.0,1.581334,1.595775,1.344144,75.0,"18,14;17,15;18,15"
3,17.071,30.0,1.581237,1.587625,1.344144,75.0,"16,11;17,12;17,11"
3,17.071,30.0,1.580797,1.589527,1.344144,75.0,"10,22;10,21;9,22"
3,17.071,30.0,1.580393,1.587238,1.344144,75.0,"9,21;10,20;9,20"
3,17.071,30.0,1.580034,1.587238,1.344144,75.0,"10,21;9,21;10,22"
3,17.071,30.0,1.579852,1.588687,1.344123,75.0,"19,15;20,14;19,14"
3,17.071,30.0,1.579604,1.587412,1.344144,75.0,"16,14;17,15;17,14"
3,17.071,30.0,1.579069,1.585521,1.344123,75.0,"16,11;17,11;17,10"
3,17.071,30.0,1.578908,1.587995,1.344144,75.0,"16,13;16,12;17,13"
3,17.071,30.0,1.578785,1.587625,1.344144,75.0,"16,13;16,12;17,12"
3,17.071,30.0,1.578709,1.587238,1.344144,75.0,"9,21;10,20;10,21"
3,17.071,30.0,1.578555,1.587995,1.344144,75.0,"17,13;16,14;16,13"
3,17.071,30.0,1.578546,1.587412,1.344144,75.0,"17,15;18,15;17,14"
3,17.071,30.0,1.578469,1.587412,1.344144,75.0,"17,15;16,15;17,14"
3,17.071,30.0,1.578361,1.587412,1.344144,75.0,"16,13;16,14;17,14"
3,17.071,30.0,1.577856,1.582004,1.344124,75.0,"9,19;9,20;10,20"
3,17.071,30.0,1.577783,1.615475,1.344144,75.0,"10,30;9,31;9,30"
3,17.071,30.0,1.577378,1.629826,1.344144,75.0,"10,30;11,30;10,29"
